driverStandingsId,raceId,driverId,points,position,wins,date
32959,1034,825,32.0,14,0,2020-12-13 13:10:00
32960,1034,845,3.0,18,0,2020-12-13 13:10:00
32961,1034,824,1.0,20,0,2020-12-13 13:10:00
32962,1034,816,119.0,5,0,2020-12-13 13:10:00
32963,1034,847,0.0,21,0,2020-12-13 13:10:00
32964,1034,829,214.0,3,2,2020-12-13 13:10:00
32965,1035,0,25.0,1,1,2021-03-28 15:00:00
32966,1035,851,0.0,20,0,2021-03-28 15:00:00
32967,1035,821,16.0,3,0,2021-03-28 15:00:00
32968,1035,844,12.0,4,0,2021-03-28 15:00:00
32969,1035,814,10.0,5,0,2021-03-28 15:00:00
32970,1035,842,8.0,6,0,2021-03-28 15:00:00
32971,1035,816,6.0,7,0,2021-03-28 15:00:00
32972,1035,831,4.0,8,0,2021-03-28 15:00:00
32973,1035,850,2.0,9,0,2021-03-28 15:00:00
32974,1035,839,1.0,10,0,2021-03-28 15:00:00
32975,1035,3,0.0,19,0,2021-03-28 15:00:00
32976,1035,7,0.0,11,0,2021-03-28 15:00:00
32977,1035,840,0.0,12,0,2021-03-28 15:00:00
32978,1035,838,0.0,13,0,2021-03-28 15:00:00
32979,1035,845,0.0,14,0,2021-03-28 15:00:00
32980,1035,19,0.0,15,0,2021-03-28 15:00:00
32981,1035,852,0.0,16,0,2021-03-28 15:00:00
32982,1035,452,0.0,17,0,2021-03-28 15:00:00
32983,1035,847,0.0,18,0,2021-03-28 15:00:00
32984,1035,829,18.0,2,0,2021-03-28 15:00:00
32985,1036,814,10.0,8,0,2021-04-18 13:00:00
32986,1036,839,5.0,10,0,2021-04-18 13:00:00
32987,1036,0,44.0,1,1,2021-04-18 13:00:00
32988,1036,3,1.0,13,0,2021-04-18 13:00:00
32989,1036,847,0.0,20,0,2021-04-18 13:00:00
32990,1036,452,6.0,9,0,2021-04-18 13:00:00
32991,1036,831,14.0,6,0,2021-04-18 13:00:00
32992,1036,842,20.0,4,0,2021-04-18 13:00:00
32993,1036,829,43.0,2,1,2021-04-18 13:00:00
32994,1036,19,0.0,17,0,2021-04-18 13:00:00
32995,1036,851,0.0,19,0,2021-04-18 13:00:00
32996,1036,845,0.0,16,0,2021-04-18 13:00:00
32997,1036,852,0.0,18,0,2021-04-18 13:00:00
32998,1036,838,2.0,12,0,2021-04-18 13:00:00
32999,1036,840,0.0,15,0,2021-04-18 13:00:00
33000,1036,7,0.0,14,0,2021-04-18 13:00:00
33001,1036,850,2.0,11,0,2021-04-18 13:00:00
33002,1036,816,14.0,7,0,2021-04-18 13:00:00
33003,1036,844,27.0,3,0,2021-04-18 13:00:00
33004,1036,821,16.0,5,0,2021-04-18 13:00:00
33005,1037,829,61.0,2,1,2021-05-02 14:00:00
33006,1037,821,32.0,4,0,2021-05-02 14:00:00
33007,1037,3,5.0,12,0,2021-05-02 14:00:00
33008,1037,844,37.0,3,0,2021-05-02 14:00:00
33009,1037,814,22.0,6,0,2021-05-02 14:00:00
33010,1037,842,28.0,5,0,2021-05-02 14:00:00
33011,1037,816,16.0,7,0,2021-05-02 14:00:00
33012,1037,831,14.0,8,0,2021-05-02 14:00:00
33013,1037,850,2.0,13,0,2021-05-02 14:00:00
33014,1037,839,5.0,11,0,2021-05-02 14:00:00
33015,1037,7,0.0,14,0,2021-05-02 14:00:00
33016,1037,840,0.0,15,0,2021-05-02 14:00:00
33017,1037,838,8.0,9,0,2021-05-02 14:00:00
33018,1037,845,0.0,17,0,2021-05-02 14:00:00
33019,1037,19,0.0,16,0,2021-05-02 14:00:00
33020,1037,852,0.0,18,0,2021-05-02 14:00:00
33021,1037,452,7.0,10,0,2021-05-02 14:00:00
33022,1037,847,0.0,20,0,2021-05-02 14:00:00
33023,1037,851,0.0,19,0,2021-05-02 14:00:00
33024,1037,0,69.0,1,2,2021-05-02 14:00:00
33025,1038,7,0.0,14,0,2021-05-09 13:00:00
33026,1038,3,5.0,12,0,2021-05-09 13:00:00
33027,1038,829,80.0,2,1,2021-05-09 13:00:00
33028,1038,821,47.0,3,0,2021-05-09 13:00:00
33029,1038,844,41.0,4,0,2021-05-09 13:00:00
33030,1038,814,32.0,6,0,2021-05-09 13:00:00
33031,1038,842,40.0,5,0,2021-05-09 13:00:00
33032,1038,816,24.0,7,0,2021-05-09 13:00:00
33033,1038,831,20.0,8,0,2021-05-09 13:00:00
33034,1038,851,0.0,20,0,2021-05-09 13:00:00
33035,1038,850,2.0,13,0,2021-05-09 13:00:00
33036,1038,840,0.0,15,0,2021-05-09 13:00:00
33037,1038,838,10.0,9,0,2021-05-09 13:00:00
33038,1038,845,0.0,17,0,2021-05-09 13:00:00
33039,1038,19,0.0,16,0,2021-05-09 13:00:00
33040,1038,852,0.0,18,0,2021-05-09 13:00:00
33041,1038,452,8.0,10,0,2021-05-09 13:00:00
33042,1038,847,0.0,19,0,2021-05-09 13:00:00
33043,1038,839,5.0,11,0,2021-05-09 13:00:00
33044,1038,0,94.0,1,3,2021-05-09 13:00:00
33045,1039,839,9.0,12,0,2021-05-23 13:00:00
33046,1039,850,2.0,14,0,2021-05-23 13:00:00
33047,1039,847,0.0,18,0,2021-05-23 13:00:00
33048,1039,452,16.0,9,0,2021-05-23 13:00:00
33049,1039,852,0.0,19,0,2021-05-23 13:00:00
33050,1039,19,10.0,11,0,2021-05-23 13:00:00
33051,1039,845,0.0,17,0,2021-05-23 13:00:00
33052,1039,838,12.0,10,0,2021-05-23 13:00:00
33053,1039,840,1.0,15,0,2021-05-23 13:00:00
33054,1039,7,0.0,16,0,2021-05-23 13:00:00
33055,1039,851,0.0,20,0,2021-05-23 13:00:00
33056,1039,831,38.0,7,0,2021-05-23 13:00:00
33057,1039,816,24.0,8,0,2021-05-23 13:00:00
33058,1039,842,40.0,6,0,2021-05-23 13:00:00
33059,1039,814,44.0,5,0,2021-05-23 13:00:00
33060,1039,844,56.0,3,0,2021-05-23 13:00:00
33061,1039,821,47.0,4,0,2021-05-23 13:00:00
33062,1039,829,105.0,1,2,2021-05-23 13:00:00
33063,1039,0,101.0,2,3,2021-05-23 13:00:00
33064,1039,3,5.0,13,0,2021-05-23 13:00:00
33065,1040,829,105.0,1,2,2021-06-06 12:00:00
33066,1040,0,101.0,2,3,2021-06-06 12:00:00
33067,1040,851,0.0,19,0,2021-06-06 12:00:00
33068,1040,844,66.0,4,0,2021-06-06 12:00:00
33069,1040,814,69.0,3,1,2021-06-06 12:00:00
33070,1040,842,52.0,5,0,2021-06-06 12:00:00
33071,1040,816,26.0,10,0,2021-06-06 12:00:00
33072,1040,831,42.0,7,0,2021-06-06 12:00:00
33073,1040,850,8.0,14,0,2021-06-06 12:00:00
33074,1040,839,9.0,13,0,2021-06-06 12:00:00
33075,1040,821,47.0,6,0,2021-06-06 12:00:00
33076,1040,7,1.0,15,0,2021-06-06 12:00:00
33077,1040,840,1.0,16,0,2021-06-06 12:00:00
33078,1040,838,12.0,12,0,2021-06-06 12:00:00
33079,1040,845,0.0,18,0,2021-06-06 12:00:00
33080,1040,19,28.0,9,0,2021-06-06 12:00:00
33081,1040,852,0.0,17,0,2021-06-06 12:00:00
33082,1040,452,31.0,8,0,2021-06-06 12:00:00
33083,1040,847,0.0,20,0,2021-06-06 12:00:00
33084,1040,3,13.0,11,0,2021-06-06 12:00:00
33085,1041,829,131.0,1,3,2021-06-20 13:00:00
33086,1041,821,59.0,5,0,2021-06-20 13:00:00
33087,1041,3,17.0,11,0,2021-06-20 13:00:00
33088,1041,844,76.0,4,0,2021-06-20 13:00:00
33089,1041,814,84.0,3,1,2021-06-20 13:00:00
33090,1041,842,52.0,6,0,2021-06-20 13:00:00
33091,1041,816,34.0,9,0,2021-06-20 13:00:00
33092,1041,831,42.0,7,0,2021-06-20 13:00:00
33093,1041,850,8.0,14,0,2021-06-20 13:00:00
33094,1041,839,10.0,13,0,2021-06-20 13:00:00
33095,1041,7,1.0,15,0,2021-06-20 13:00:00
33096,1041,840,1.0,16,0,2021-06-20 13:00:00
33097,1041,838,12.0,12,0,2021-06-20 13:00:00
33098,1041,845,0.0,17,0,2021-06-20 13:00:00
33099,1041,19,30.0,10,0,2021-06-20 13:00:00
33100,1041,852,0.0,18,0,2021-06-20 13:00:00
33101,1041,452,37.0,8,0,2021-06-20 13:00:00
33102,1041,847,0.0,20,0,2021-06-20 13:00:00
33103,1041,851,0.0,19,0,2021-06-20 13:00:00
33104,1041,0,119.0,2,3,2021-06-20 13:00:00
33105,1042,7,1.0,15,0,2021-06-27 13:00:00
33106,1042,3,19.0,11,0,2021-06-27 13:00:00
33107,1042,829,156.0,1,4,2021-06-27 13:00:00
33108,1042,821,74.0,5,0,2021-06-27 13:00:00
33109,1042,844,86.0,4,0,2021-06-27 13:00:00
33110,1042,814,96.0,3,1,2021-06-27 13:00:00
33111,1042,842,58.0,6,0,2021-06-27 13:00:00
33112,1042,816,34.0,9,0,2021-06-27 13:00:00
33113,1042,831,50.0,7,0,2021-06-27 13:00:00
33114,1042,851,0.0,19,0,2021-06-27 13:00:00
33115,1042,850,9.0,14,0,2021-06-27 13:00:00
33116,1042,840,1.0,16,0,2021-06-27 13:00:00
33117,1042,838,12.0,13,0,2021-06-27 13:00:00
33118,1042,845,0.0,17,0,2021-06-27 13:00:00
33119,1042,19,30.0,10,0,2021-06-27 13:00:00
33120,1042,852,0.0,18,0,2021-06-27 13:00:00
33121,1042,452,37.0,8,0,2021-06-27 13:00:00
33122,1042,847,0.0,20,0,2021-06-27 13:00:00
33123,1042,839,14.0,12,0,2021-06-27 13:00:00
33124,1042,0,138.0,2,3,2021-06-27 13:00:00
33125,1043,829,182.0,1,5,2021-07-04 13:00:00
33126,1043,844,101.0,4,0,2021-07-04 13:00:00
33127,1043,838,12.0,13,0,2021-07-04 13:00:00
33128,1043,839,14.0,12,0,2021-07-04 13:00:00
33129,1043,821,92.0,5,0,2021-07-04 13:00:00
33130,1043,852,0.0,18,0,2021-07-04 13:00:00
33131,1043,3,20.0,11,0,2021-07-04 13:00:00
33132,1043,851,0.0,19,0,2021-07-04 13:00:00
33133,1043,816,40.0,8,0,2021-07-04 13:00:00
33134,1043,840,1.0,16,0,2021-07-04 13:00:00
33135,1043,814,104.0,3,1,2021-07-04 13:00:00
33136,1043,831,60.0,7,0,2021-07-04 13:00:00
33137,1043,7,1.0,15,0,2021-07-04 13:00:00
33138,1043,845,0.0,17,0,2021-07-04 13:00:00
33139,1043,19,30.0,10,0,2021-07-04 13:00:00
33140,1043,452,39.0,9,0,2021-07-04 13:00:00
33141,1043,847,0.0,20,0,2021-07-04 13:00:00
33142,1043,0,150.0,2,3,2021-07-04 13:00:00
33143,1043,842,62.0,6,0,2021-07-04 13:00:00
33144,1043,850,9.0,14,0,2021-07-04 13:00:00
33145,1044,829,185.0,1,5,2021-07-18 14:00:00
33146,1044,0,177.0,2,4,2021-07-18 14:00:00
33147,1044,821,108.0,4,0,2021-07-18 14:00:00
33148,1044,838,14.0,13,0,2021-07-18 14:00:00
33149,1044,831,68.0,7,0,2021-07-18 14:00:00
33150,1044,850,10.0,14,0,2021-07-18 14:00:00
33151,1044,839,18.0,12,0,2021-07-18 14:00:00
33152,1044,7,1.0,15,0,2021-07-18 14:00:00
33153,1044,840,1.0,16,0,2021-07-18 14:00:00
33154,1044,844,113.0,3,0,2021-07-18 14:00:00
33155,1044,816,50.0,8,0,2021-07-18 14:00:00
33156,1044,845,0.0,17,0,2021-07-18 14:00:00
33157,1044,19,30.0,10,0,2021-07-18 14:00:00
33158,1044,852,0.0,18,0,2021-07-18 14:00:00
33159,1044,452,39.0,9,0,2021-07-18 14:00:00
33160,1044,847,0.0,19,0,2021-07-18 14:00:00
33161,1044,3,26.0,11,0,2021-07-18 14:00:00
33162,1044,851,0.0,20,0,2021-07-18 14:00:00
33163,1044,814,104.0,5,1,2021-07-18 14:00:00
33164,1044,842,80.0,6,0,2021-07-18 14:00:00
33165,1045,845,4.0,16,0,2021-08-01 13:00:00
33166,1045,452,50.0,8,0,2021-08-01 13:00:00
33167,1045,847,6.0,15,0,2021-08-01 13:00:00
33168,1045,19,30.0,12,0,2021-08-01 13:00:00
33169,1045,850,18.0,13,0,2021-08-01 13:00:00
33170,1045,839,18.0,14,0,2021-08-01 13:00:00
33171,1045,816,50.0,9,0,2021-08-01 13:00:00
33172,1045,814,104.0,5,1,2021-08-01 13:00:00
33173,1045,821,108.0,4,0,2021-08-01 13:00:00
33174,1045,851,0.0,20,0,2021-08-01 13:00:00
33175,1045,3,38.0,11,0,2021-08-01 13:00:00
33176,1045,852,0.0,19,0,2021-08-01 13:00:00
33177,1045,7,2.0,17,0,2021-08-01 13:00:00
33178,1045,842,80.0,7,0,2021-08-01 13:00:00
33179,1045,829,187.0,2,5,2021-08-01 13:00:00
33180,1045,844,113.0,3,0,2021-08-01 13:00:00
33181,1045,840,1.0,18,0,2021-08-01 13:00:00
33182,1045,831,83.0,6,0,2021-08-01 13:00:00
33183,1045,0,195.0,1,4,2021-08-01 13:00:00
33184,1045,838,39.0,10,1,2021-08-01 13:00:00
33185,1046,844,113.0,3,0,2021-08-29 13:00:00
33186,1046,814,104.0,5,1,2021-08-29 13:00:00
33187,1046,821,108.0,4,0,2021-08-29 13:00:00
33188,1046,851,0.0,20,0,2021-08-29 13:00:00
33189,1046,842,82.0,7,0,2021-08-29 13:00:00
33190,1046,816,56.0,8,0,2021-08-29 13:00:00
33191,1046,831,83.5,6,0,2021-08-29 13:00:00
33192,1046,850,18.0,13,0,2021-08-29 13:00:00
33193,1046,839,18.0,14,0,2021-08-29 13:00:00
33194,1046,7,2.0,17,0,2021-08-29 13:00:00
33195,1046,0,202.5,1,4,2021-08-29 13:00:00
33196,1046,840,1.0,18,0,2021-08-29 13:00:00
33197,1046,845,13.0,15,0,2021-08-29 13:00:00
33198,1046,19,35.0,12,0,2021-08-29 13:00:00
33199,1046,852,0.0,19,0,2021-08-29 13:00:00
33200,1046,452,54.0,9,0,2021-08-29 13:00:00
33201,1046,847,7.0,16,0,2021-08-29 13:00:00
33202,1046,3,38.0,11,0,2021-08-29 13:00:00
33203,1046,838,42.0,10,1,2021-08-29 13:00:00
33204,1046,829,199.5,2,6,2021-08-29 13:00:00
33205,1047,838,44.0,11,1,2021-09-05 13:00:00
33206,1047,851,0.0,20,0,2021-09-05 13:00:00
33207,1047,0,221.5,2,4,2021-09-05 13:00:00
33208,1047,821,123.0,3,0,2021-09-05 13:00:00
33209,1047,844,114.0,4,0,2021-09-05 13:00:00
33210,1047,814,108.0,5,1,2021-09-05 13:00:00
33211,1047,842,92.0,6,0,2021-09-05 13:00:00
33212,1047,816,56.0,9,0,2021-09-05 13:00:00
33213,1047,831,89.5,7,0,2021-09-05 13:00:00
33214,1047,850,18.0,13,0,2021-09-05 13:00:00
33215,1047,839,18.0,14,0,2021-09-05 13:00:00
33216,1047,7,2.0,17,0,2021-09-05 13:00:00
33217,1047,840,1.0,18,0,2021-09-05 13:00:00
33218,1047,845,13.0,15,0,2021-09-05 13:00:00
33219,1047,19,35.0,12,0,2021-09-05 13:00:00
33220,1047,852,0.0,19,0,2021-09-05 13:00:00
33221,1047,452,66.0,8,0,2021-09-05 13:00:00
33222,1047,847,7.0,16,0,2021-09-05 13:00:00
33223,1047,3,46.0,10,0,2021-09-05 13:00:00
33224,1047,8,0.0,21,0,2021-09-05 13:00:00
33225,1047,829,224.5,1,7,2021-09-05 13:00:00
33226,1048,840,1.0,18,0,2021-09-12 13:00:00
33227,1048,850,18.0,14,0,2021-09-12 13:00:00
33228,1048,847,7.0,16,0,2021-09-12 13:00:00
33229,1048,452,66.0,9,0,2021-09-12 13:00:00
33230,1048,852,0.0,19,0,2021-09-12 13:00:00
33231,1048,19,35.0,12,0,2021-09-12 13:00:00
33232,1048,845,15.0,15,0,2021-09-12 13:00:00
33233,1048,838,45.0,11,1,2021-09-12 13:00:00
33234,1048,7,2.0,17,0,2021-09-12 13:00:00
33235,1048,839,24.0,13,0,2021-09-12 13:00:00
33236,1048,3,50.0,10,0,2021-09-12 13:00:00
33237,1048,8,0.0,20,0,2021-09-12 13:00:00
33238,1048,816,83.0,8,1,2021-09-12 13:00:00
33239,1048,842,104.0,6,0,2021-09-12 13:00:00
33240,1048,814,118.0,5,1,2021-09-12 13:00:00
33241,1048,844,132.0,4,0,2021-09-12 13:00:00
33242,1048,821,141.0,3,0,2021-09-12 13:00:00
33243,1048,829,226.5,1,7,2021-09-12 13:00:00
33244,1048,0,221.5,2,4,2021-09-12 13:00:00
33245,1048,851,0.0,21,0,2021-09-12 13:00:00
33246,1048,831,97.5,7,0,2021-09-12 13:00:00
33247,1049,0,246.5,1,5,2021-09-26 12:00:00
33248,1049,829,244.5,2,7,2021-09-26 12:00:00
33249,1049,840,1.0,18,0,2021-09-26 12:00:00
33250,1049,847,7.0,16,0,2021-09-26 12:00:00
33251,1049,452,66.0,9,0,2021-09-26 12:00:00
33252,1049,852,0.0,19,0,2021-09-26 12:00:00
33253,1049,19,35.0,12,0,2021-09-26 12:00:00
33254,1049,845,16.0,15,0,2021-09-26 12:00:00
33255,1049,838,45.0,11,1,2021-09-26 12:00:00
33256,1049,8,0.0,20,0,2021-09-26 12:00:00
33257,1049,3,58.0,10,0,2021-09-26 12:00:00
33258,1049,7,6.0,17,0,2021-09-26 12:00:00
33259,1049,850,18.0,14,0,2021-09-26 12:00:00
33260,1049,831,112.5,6,0,2021-09-26 12:00:00
33261,1049,816,95.0,8,1,2021-09-26 12:00:00
33262,1049,842,104.0,7,0,2021-09-26 12:00:00
33263,1049,814,120.0,5,1,2021-09-26 12:00:00
33264,1049,844,139.0,4,0,2021-09-26 12:00:00
33265,1049,821,151.0,3,0,2021-09-26 12:00:00
33266,1049,839,24.0,13,0,2021-09-26 12:00:00
33267,1049,851,0.0,21,0,2021-09-26 12:00:00
33268,1050,829,262.5,1,7,2021-10-10 12:00:00
33269,1050,0,256.5,2,5,2021-10-10 12:00:00
33270,1050,8,0.0,20,0,2021-10-10 12:00:00
33271,1050,851,0.0,21,0,2021-10-10 12:00:00
33272,1050,847,7.0,16,0,2021-10-10 12:00:00
33273,1050,452,74.0,9,0,2021-10-10 12:00:00
33274,1050,852,0.0,19,0,2021-10-10 12:00:00
33275,1050,19,35.0,12,0,2021-10-10 12:00:00
33276,1050,845,16.0,15,0,2021-10-10 12:00:00
33277,1050,838,46.0,11,1,2021-10-10 12:00:00
33278,1050,840,1.0,18,0,2021-10-10 12:00:00
33279,1050,3,58.0,10,0,2021-10-10 12:00:00
33280,1050,7,6.0,17,0,2021-10-10 12:00:00
33281,1050,850,18.0,14,0,2021-10-10 12:00:00
33282,1050,831,116.5,6,0,2021-10-10 12:00:00
33283,1050,816,95.0,8,1,2021-10-10 12:00:00
33284,1050,842,116.0,7,0,2021-10-10 12:00:00
33285,1050,814,135.0,5,1,2021-10-10 12:00:00
33286,1050,844,145.0,4,0,2021-10-10 12:00:00
33287,1050,821,177.0,3,1,2021-10-10 12:00:00
33288,1050,839,26.0,13,0,2021-10-10 12:00:00
33289,1051,829,287.5,1,8,2021-10-24 19:00:00
33290,1051,821,185.0,3,1,2021-10-24 19:00:00
33291,1051,851,0.0,21,0,2021-10-24 19:00:00
33292,1051,844,149.0,5,0,2021-10-24 19:00:00
33293,1051,814,150.0,4,1,2021-10-24 19:00:00
33294,1051,842,128.0,6,0,2021-10-24 19:00:00
33295,1051,816,105.0,8,1,2021-10-24 19:00:00
33296,1051,831,122.5,7,0,2021-10-24 19:00:00
33297,1051,850,20.0,14,0,2021-10-24 19:00:00
33298,1051,839,26.0,13,0,2021-10-24 19:00:00
33299,1051,8,0.0,20,0,2021-10-24 19:00:00
33300,1051,0,275.5,2,5,2021-10-24 19:00:00
33301,1051,838,46.0,11,1,2021-10-24 19:00:00
33302,1051,845,16.0,15,0,2021-10-24 19:00:00
33303,1051,19,36.0,12,0,2021-10-24 19:00:00
33304,1051,852,0.0,19,0,2021-10-24 19:00:00
33305,1051,452,74.0,9,0,2021-10-24 19:00:00
33306,1051,847,7.0,16,0,2021-10-24 19:00:00
33307,1051,3,58.0,10,0,2021-10-24 19:00:00
33308,1051,840,1.0,18,0,2021-10-24 19:00:00
33309,1051,7,6.0,17,0,2021-10-24 19:00:00
33310,1052,852,0.0,19,0,2021-11-07 19:00:00
33311,1052,8,0.0,20,0,2021-11-07 19:00:00
33312,1052,847,7.0,17,0,2021-11-07 19:00:00
33313,1052,452,86.0,9,0,2021-11-07 19:00:00
33314,1052,19,42.0,12,0,2021-11-07 19:00:00
33315,1052,845,16.0,15,0,2021-11-07 19:00:00
33316,1052,838,46.0,11,1,2021-11-07 19:00:00
33317,1052,840,1.0,18,0,2021-11-07 19:00:00
33318,1052,7,10.0,16,0,2021-11-07 19:00:00
33319,1052,839,26.0,13,0,2021-11-07 19:00:00
33320,1052,850,20.0,14,0,2021-11-07 19:00:00
33321,1052,831,130.5,7,0,2021-11-07 19:00:00
33322,1052,816,105.0,8,1,2021-11-07 19:00:00
33323,1052,842,138.0,6,0,2021-11-07 19:00:00
33324,1052,814,165.0,4,1,2021-11-07 19:00:00
33325,1052,844,150.0,5,0,2021-11-07 19:00:00
33326,1052,821,185.0,3,1,2021-11-07 19:00:00
33327,1052,829,312.5,1,9,2021-11-07 19:00:00
33328,1052,0,293.5,2,5,2021-11-07 19:00:00
33329,1052,3,60.0,10,0,2021-11-07 19:00:00
33330,1052,851,0.0,21,0,2021-11-07 19:00:00
33331,1053,0,318.5,2,6,2021-11-14 17:00:00
33332,1053,851,0.0,21,0,2021-11-14 17:00:00
33333,1053,829,332.5,1,9,2021-11-14 17:00:00
33334,1053,821,203.0,3,1,2021-11-14 17:00:00
33335,1053,844,151.0,5,0,2021-11-14 17:00:00
33336,1053,814,178.0,4,1,2021-11-14 17:00:00
33337,1053,842,148.0,6,0,2021-11-14 17:00:00
33338,1053,816,105.0,8,1,2021-11-14 17:00:00
33339,1053,831,139.5,7,0,2021-11-14 17:00:00
33340,1053,850,20.0,14,0,2021-11-14 17:00:00
33341,1053,839,26.0,13,0,2021-11-14 17:00:00
33342,1053,840,1.0,18,0,2021-11-14 17:00:00
33343,1053,838,50.0,11,1,2021-11-14 17:00:00
33344,1053,845,16.0,15,0,2021-11-14 17:00:00
33345,1053,19,42.0,12,0,2021-11-14 17:00:00
33346,1053,852,0.0,19,0,2021-11-14 17:00:00
33347,1053,452,92.0,9,0,2021-11-14 17:00:00
33348,1053,847,7.0,17,0,2021-11-14 17:00:00
33349,1053,8,0.0,20,0,2021-11-14 17:00:00
33350,1053,7,10.0,16,0,2021-11-14 17:00:00
33351,1053,3,62.0,10,0,2021-11-14 17:00:00
33352,1054,0,343.5,2,7,2021-11-21 14:00:00
33353,1054,840,1.0,18,0,2021-11-21 14:00:00
33354,1054,844,153.0,5,0,2021-11-21 14:00:00
33355,1054,8,0.0,20,0,2021-11-21 14:00:00
33356,1054,851,0.0,21,0,2021-11-21 14:00:00
33357,1054,3,77.0,10,0,2021-11-21 14:00:00
33358,1054,847,7.0,17,0,2021-11-21 14:00:00
33359,1054,452,92.0,9,0,2021-11-21 14:00:00
33360,1054,852,0.0,19,0,2021-11-21 14:00:00
33361,1054,19,43.0,12,0,2021-11-21 14:00:00
33362,1054,821,203.0,3,1,2021-11-21 14:00:00
33363,1054,845,16.0,15,0,2021-11-21 14:00:00
33364,1054,7,10.0,16,0,2021-11-21 14:00:00
33365,1054,839,34.0,13,0,2021-11-21 14:00:00
33366,1054,850,20.0,14,0,2021-11-21 14:00:00
33367,1054,831,145.5,7,0,2021-11-21 14:00:00
33368,1054,816,105.0,8,1,2021-11-21 14:00:00
33369,1054,842,152.0,6,0,2021-11-21 14:00:00
33370,1054,814,190.0,4,1,2021-11-21 14:00:00
33371,1054,838,60.0,11,1,2021-11-21 14:00:00
33372,1054,829,351.5,1,9,2021-11-21 14:00:00
33373,1055,0,369.5,2,8,2021-12-05 17:30:00
33374,1055,8,0.0,20,0,2021-12-05 17:30:00
33375,1055,838,72.0,11,1,2021-12-05 17:30:00
33376,1055,845,16.0,15,0,2021-12-05 17:30:00
33377,1055,19,43.0,12,0,2021-12-05 17:30:00
33378,1055,852,0.0,19,0,2021-12-05 17:30:00
33379,1055,452,100.0,9,0,2021-12-05 17:30:00
33380,1055,847,7.0,17,0,2021-12-05 17:30:00
33381,1055,3,77.0,10,0,2021-12-05 17:30:00
33382,1055,851,0.0,21,0,2021-12-05 17:30:00
33383,1055,839,34.0,13,0,2021-12-05 17:30:00
33384,1055,840,3.0,18,0,2021-12-05 17:30:00
33385,1055,850,20.0,14,0,2021-12-05 17:30:00
33386,1055,831,149.5,7,0,2021-12-05 17:30:00
33387,1055,7,10.0,16,0,2021-12-05 17:30:00
33388,1055,842,158.0,5,0,2021-12-05 17:30:00
33389,1055,829,369.5,1,9,2021-12-05 17:30:00
33390,1055,821,218.0,3,1,2021-12-05 17:30:00
33391,1055,844,154.0,6,0,2021-12-05 17:30:00
33392,1055,814,190.0,4,1,2021-12-05 17:30:00
33393,1055,816,115.0,8,1,2021-12-05 17:30:00
33394,1056,8,0.0,20,0,2021-12-12 13:00:00
33395,1056,0,387.5,2,8,2021-12-12 13:00:00
33396,1056,829,395.5,1,10,2021-12-12 13:00:00
33397,1056,821,226.0,3,1,2021-12-12 13:00:00
33398,1056,844,160.0,6,0,2021-12-12 13:00:00
33399,1056,814,190.0,4,1,2021-12-12 13:00:00
33400,1056,816,115.0,8,1,2021-12-12 13:00:00
33401,1056,842,159.0,7,0,2021-12-12 13:00:00
33402,1056,850,32.0,14,0,2021-12-12 13:00:00
33403,1056,851,0.0,21,0,2021-12-12 13:00:00
33404,1056,3,81.0,10,0,2021-12-12 13:00:00
33405,1056,831,164.5,5,0,2021-12-12 13:00:00
33406,1056,452,110.0,9,0,2021-12-12 13:00:00
33407,1056,852,0.0,19,0,2021-12-12 13:00:00
33408,1056,847,7.0,17,0,2021-12-12 13:00:00
33409,1056,845,16.0,15,0,2021-12-12 13:00:00
33410,1056,840,3.0,18,0,2021-12-12 13:00:00
33411,1056,7,10.0,16,0,2021-12-12 13:00:00
33412,1056,839,34.0,13,0,2021-12-12 13:00:00
33413,1056,19,43.0,12,0,2021-12-12 13:00:00
33414,1056,838,74.0,11,1,2021-12-12 13:00:00
33415,1057,842,26.0,1,1,2022-03-20 15:00:00
33416,1057,831,18.0,2,0,2022-03-20 15:00:00
33417,1057,0,15.0,3,0,2022-03-20 15:00:00
33418,1057,845,12.0,4,0,2022-03-20 15:00:00
33419,1057,824,10.0,5,0,2022-03-20 15:00:00
33420,1057,452,0.0,20,0,2022-03-20 15:00:00
33421,1057,847,0.0,16,0,2022-03-20 15:00:00
33422,1057,814,0.0,18,0,2022-03-20 15:00:00
33423,1057,807,0.0,17,0,2022-03-20 15:00:00
33424,1057,844,0.0,15,0,2022-03-20 15:00:00
33425,1057,816,0.0,14,0,2022-03-20 15:00:00
33426,1057,829,0.0,19,0,2022-03-20 15:00:00
33427,1057,839,0.0,12,0,2022-03-20 15:00:00
33428,1057,846,0.0,13,0,2022-03-20 15:00:00
33429,1057,853,1.0,10,0,2022-03-20 15:00:00
33430,1057,3,2.0,9,0,2022-03-20 15:00:00
33431,1057,850,4.0,8,0,2022-03-20 15:00:00
33432,1057,838,6.0,7,0,2022-03-20 15:00:00
33433,1057,821,8.0,6,0,2022-03-20 15:00:00
33434,1057,852,0.0,11,0,2022-03-20 15:00:00
33435,1058,846,0.0,18,0,2022-03-27 17:00:00
33436,1058,816,0.0,19,0,2022-03-27 17:00:00
33437,1058,844,6.0,10,0,2022-03-27 17:00:00
33438,1058,839,0.0,16,0,2022-03-27 17:00:00
33439,1058,807,0.0,17,0,2022-03-27 17:00:00
