qualifyId,raceId,driverId,constructorId,number,position,date
9064,1053,850,209,22,13,2021-11-13 17:00:00
9065,1053,816,0,3,9,2021-11-13 17:00:00
9066,1053,3,210,14,10,2021-11-13 17:00:00
9067,1053,829,8,33,2,2021-11-13 17:00:00
9068,1053,821,129,77,3,2021-11-13 17:00:00
9069,1053,814,8,11,4,2021-11-13 17:00:00
9070,1053,0,129,44,1,2021-11-13 17:00:00
9071,1053,831,5,55,6,2021-11-13 17:00:00
9072,1053,842,5,16,7,2021-11-13 17:00:00
9073,1053,844,0,4,8,2021-11-13 17:00:00
9074,1053,452,209,10,5,2021-11-13 17:00:00
9075,1054,839,115,18,12,2021-11-20 14:00:00
9076,1054,852,207,47,19,2021-11-20 14:00:00
9077,1054,840,49,99,18,2021-11-20 14:00:00
9078,1054,847,2,6,17,2021-11-20 14:00:00
9079,1054,7,49,7,16,2021-11-20 14:00:00
9080,1054,845,2,63,15,2021-11-20 14:00:00
9081,1054,816,0,3,14,2021-11-20 14:00:00
9082,1054,851,207,9,20,2021-11-20 14:00:00
9083,1054,814,8,11,11,2021-11-20 14:00:00
9084,1054,842,5,16,13,2021-11-20 14:00:00
9085,1054,838,210,31,9,2021-11-20 14:00:00
9086,1054,0,129,44,1,2021-11-20 14:00:00
9087,1054,829,8,33,2,2021-11-20 14:00:00
9088,1054,821,129,77,3,2021-11-20 14:00:00
9089,1054,452,209,10,4,2021-11-20 14:00:00
9090,1054,19,115,5,10,2021-11-20 14:00:00
9091,1054,844,0,4,6,2021-11-20 14:00:00
9092,1054,831,5,55,7,2021-11-20 14:00:00
9093,1054,850,209,22,8,2021-11-20 14:00:00
9094,1054,3,210,14,5,2021-11-20 14:00:00
9095,1055,851,207,9,20,2021-12-04 17:30:00
9096,1055,852,207,47,19,2021-12-04 17:30:00
9097,1055,839,115,18,18,2021-12-04 17:30:00
9098,1055,19,115,5,17,2021-12-04 17:30:00
9099,1055,847,2,6,16,2021-12-04 17:30:00
9100,1055,831,5,55,15,2021-12-04 17:30:00
9101,1055,845,2,63,14,2021-12-04 17:30:00
9102,1055,7,49,7,12,2021-12-04 17:30:00
9103,1055,816,0,3,11,2021-12-04 17:30:00
9104,1055,3,210,14,13,2021-12-04 17:30:00
9105,1055,838,210,31,9,2021-12-04 17:30:00
9106,1055,0,129,44,1,2021-12-04 17:30:00
9107,1055,821,129,77,2,2021-12-04 17:30:00
9108,1055,829,8,33,3,2021-12-04 17:30:00
9109,1055,842,5,16,4,2021-12-04 17:30:00
9110,1055,840,49,99,10,2021-12-04 17:30:00
9111,1055,452,209,10,6,2021-12-04 17:30:00
9112,1055,844,0,4,7,2021-12-04 17:30:00
9113,1055,850,209,22,8,2021-12-04 17:30:00
9114,1055,814,8,11,5,2021-12-04 17:30:00
9115,1056,3,210,14,11,2021-12-11 13:00:00
9116,1056,852,207,47,19,2021-12-11 13:00:00
9117,1056,7,49,7,18,2021-12-11 13:00:00
9118,1056,845,2,63,17,2021-12-11 13:00:00
9119,1056,847,2,6,16,2021-12-11 13:00:00
9120,1056,19,115,5,15,2021-12-11 13:00:00
9121,1056,840,49,99,14,2021-12-11 13:00:00
9122,1056,839,115,18,13,2021-12-11 13:00:00
9123,1056,452,209,10,12,2021-12-11 13:00:00
9124,1056,851,207,9,20,2021-12-11 13:00:00
9125,1056,816,0,3,10,2021-12-11 13:00:00
9126,1056,850,209,22,8,2021-12-11 13:00:00
9127,1056,829,8,33,1,2021-12-11 13:00:00
9128,1056,0,129,44,2,2021-12-11 13:00:00
9129,1056,844,0,4,3,2021-12-11 13:00:00
9130,1056,838,210,31,9,2021-12-11 13:00:00
9131,1056,831,5,55,5,2021-12-11 13:00:00
9132,1056,821,129,77,6,2021-12-11 13:00:00
9133,1056,842,5,16,7,2021-12-11 13:00:00
9134,1056,814,8,11,4,2021-12-11 13:00:00
9135,1057,847,2,6,20,2022-03-19 15:00:00
9136,1057,839,115,18,19,2022-03-19 15:00:00
9137,1057,816,0,3,18,2022-03-19 15:00:00
9138,1057,807,115,27,17,2022-03-19 15:00:00
9139,1057,850,209,22,16,2022-03-19 15:00:00
9140,1057,853,49,24,15,2022-03-19 15:00:00
9141,1057,846,2,23,14,2022-03-19 15:00:00
9142,1057,852,207,47,12,2022-03-19 15:00:00
9143,1057,838,210,31,11,2022-03-19 15:00:00
9144,1057,844,0,4,13,2022-03-19 15:00:00
9145,1057,845,129,63,9,2022-03-19 15:00:00
9146,1057,842,5,16,1,2022-03-19 15:00:00
9147,1057,829,8,1,2,2022-03-19 15:00:00
9148,1057,831,5,55,3,2022-03-19 15:00:00
9149,1057,814,8,11,4,2022-03-19 15:00:00
9150,1057,452,209,10,10,2022-03-19 15:00:00
9151,1057,821,49,77,6,2022-03-19 15:00:00
9152,1057,824,207,20,7,2022-03-19 15:00:00
9153,1057,3,210,14,8,2022-03-19 15:00:00
9154,1057,0,129,44,5,2022-03-19 15:00:00
9155,1058,842,5,16,2,2022-03-26 17:00:00
9156,1058,847,2,6,19,2022-03-26 17:00:00
9157,1058,807,115,27,18,2022-03-26 17:00:00
9158,1058,846,2,23,17,2022-03-26 17:00:00
9159,1058,0,129,44,16,2022-03-26 17:00:00
9160,1058,839,115,18,15,2022-03-26 17:00:00
9161,1058,852,207,47,14,2022-03-26 17:00:00
9162,1058,814,8,11,1,2022-03-26 17:00:00
9163,1058,850,209,22,20,2022-03-26 17:00:00
9164,1058,831,5,55,3,2022-03-26 17:00:00
9165,1058,838,210,31,5,2022-03-26 17:00:00
9166,1058,853,49,24,13,2022-03-26 17:00:00
9167,1058,816,0,3,12,2022-03-26 17:00:00
9168,1058,844,0,4,11,2022-03-26 17:00:00
9169,1058,824,207,20,10,2022-03-26 17:00:00
9170,1058,829,8,1,4,2022-03-26 17:00:00
9171,1058,821,49,77,8,2022-03-26 17:00:00
9172,1058,3,210,14,7,2022-03-26 17:00:00
9173,1058,845,129,63,6,2022-03-26 17:00:00
9174,1058,452,209,10,9,2022-03-26 17:00:00
9175,1059,452,209,10,11,2022-04-09 05:00:00
9176,1059,847,2,6,19,2022-04-09 05:00:00
9177,1059,19,115,5,18,2022-04-09 05:00:00
9178,1059,824,207,20,17,2022-04-09 05:00:00
9179,1059,846,2,23,16,2022-04-09 05:00:00
9180,1059,852,207,47,15,2022-04-09 05:00:00
9181,1059,853,49,24,14,2022-04-09 05:00:00
9182,1059,850,209,22,13,2022-04-09 05:00:00
9183,1059,821,49,77,12,2022-04-09 05:00:00
9184,1059,839,115,18,20,2022-04-09 05:00:00
9185,1059,3,210,14,10,2022-04-09 05:00:00
9186,1059,838,210,31,8,2022-04-09 05:00:00
9187,1059,816,0,3,7,2022-04-09 05:00:00
9188,1059,845,129,63,6,2022-04-09 05:00:00
9189,1059,0,129,44,5,2022-04-09 05:00:00
9190,1059,844,0,4,4,2022-04-09 05:00:00
9191,1059,814,8,11,3,2022-04-09 05:00:00
9192,1059,829,8,1,2,2022-04-09 05:00:00
9193,1059,842,5,16,1,2022-04-09 05:00:00
9194,1059,831,5,55,9,2022-04-09 05:00:00
9195,1060,0,129,44,13,2022-04-23 13:00:00
9196,1060,853,49,24,14,2022-04-23 13:00:00
9197,1060,839,115,18,15,2022-04-23 13:00:00
9198,1060,852,207,47,12,2022-04-23 13:00:00
9199,1060,838,210,31,19,2022-04-23 13:00:00
9200,1060,452,209,10,17,2022-04-23 13:00:00
9201,1060,847,2,6,18,2022-04-23 13:00:00
9202,1060,846,2,23,20,2022-04-23 13:00:00
9203,1060,850,209,22,16,2022-04-23 13:00:00
9204,1060,845,129,63,11,2022-04-23 13:00:00
9205,1060,3,210,14,5,2022-04-23 13:00:00
9206,1060,19,115,5,9,2022-04-23 13:00:00
9207,1060,829,8,1,1,2022-04-23 13:00:00
9208,1060,842,5,16,2,2022-04-23 13:00:00
9209,1060,844,0,4,3,2022-04-23 13:00:00
9210,1060,831,5,55,10,2022-04-23 13:00:00
9211,1060,816,0,3,6,2022-04-23 13:00:00
9212,1060,814,8,11,7,2022-04-23 13:00:00
9213,1060,821,49,77,8,2022-04-23 13:00:00
9214,1060,824,207,20,4,2022-04-23 13:00:00
9215,1061,845,129,63,12,2022-05-07 19:30:00
9216,1061,847,2,6,19,2022-05-07 19:30:00
9217,1061,846,2,23,18,2022-05-07 19:30:00
9218,1061,853,49,24,17,2022-05-07 19:30:00
9219,1061,824,207,20,16,2022-05-07 19:30:00
9220,1061,852,207,47,15,2022-05-07 19:30:00
9221,1061,816,0,3,14,2022-05-07 19:30:00
9222,1061,19,115,5,13,2022-05-07 19:30:00
9223,1061,3,210,14,11,2022-05-07 19:30:00
9224,1061,838,210,31,20,2022-05-07 19:30:00
9225,1061,850,209,22,9,2022-05-07 19:30:00
9226,1061,842,5,16,1,2022-05-07 19:30:00
9227,1061,831,5,55,2,2022-05-07 19:30:00
9228,1061,829,8,1,3,2022-05-07 19:30:00
9229,1061,814,8,11,4,2022-05-07 19:30:00
9230,1061,839,115,18,10,2022-05-07 19:30:00
9231,1061,0,129,44,6,2022-05-07 19:30:00
9232,1061,452,209,10,7,2022-05-07 19:30:00
9233,1061,844,0,4,8,2022-05-07 19:30:00
9234,1061,821,49,77,5,2022-05-07 19:30:00
9235,1062,844,0,4,11,2022-05-21 13:00:00
9236,1062,846,2,23,19,2022-05-21 13:00:00
9237,1062,839,115,18,18,2022-05-21 13:00:00
9238,1062,3,210,14,17,2022-05-21 13:00:00
9239,1062,19,115,5,16,2022-05-21 13:00:00
9240,1062,853,49,24,15,2022-05-21 13:00:00
9241,1062,452,209,10,14,2022-05-21 13:00:00
9242,1062,850,209,22,13,2022-05-21 13:00:00
9243,1062,838,210,31,12,2022-05-21 13:00:00
9244,1062,847,2,6,20,2022-05-21 13:00:00
9245,1062,852,207,47,10,2022-05-21 13:00:00
9246,1062,824,207,20,8,2022-05-21 13:00:00
9247,1062,821,49,77,7,2022-05-21 13:00:00
9248,1062,0,129,44,6,2022-05-21 13:00:00
9249,1062,814,8,11,5,2022-05-21 13:00:00
9250,1062,845,129,63,4,2022-05-21 13:00:00
9251,1062,831,5,55,3,2022-05-21 13:00:00
9252,1062,829,8,1,2,2022-05-21 13:00:00
9253,1062,842,5,16,1,2022-05-21 13:00:00
9254,1062,816,0,3,9,2022-05-21 13:00:00
9255,1063,824,207,20,13,2022-05-28 13:00:00
9256,1063,816,0,3,14,2022-05-28 13:00:00
9257,1063,852,207,47,15,2022-05-28 13:00:00
9258,1063,821,49,77,12,2022-05-28 13:00:00
9259,1063,452,209,10,17,2022-05-28 13:00:00
9260,1063,839,115,18,18,2022-05-28 13:00:00
9261,1063,847,2,6,19,2022-05-28 13:00:00
9262,1063,846,2,23,16,2022-05-28 13:00:00
9263,1063,850,209,22,11,2022-05-28 13:00:00
9264,1063,853,49,24,20,2022-05-28 13:00:00
9265,1063,19,115,5,9,2022-05-28 13:00:00
9266,1063,842,5,16,1,2022-05-28 13:00:00
9267,1063,831,5,55,2,2022-05-28 13:00:00
9268,1063,814,8,11,3,2022-05-28 13:00:00
9269,1063,829,8,1,4,2022-05-28 13:00:00
9270,1063,838,210,31,10,2022-05-28 13:00:00
9271,1063,845,129,63,6,2022-05-28 13:00:00
9272,1063,3,210,14,7,2022-05-28 13:00:00
9273,1063,0,129,44,8,2022-05-28 13:00:00
9274,1063,844,0,4,5,2022-05-28 13:00:00
9275,1064,852,207,47,20,2022-06-11 11:00:00
9276,1064,839,115,18,19,2022-06-11 11:00:00
9277,1064,847,2,6,18,2022-06-11 11:00:00
9278,1064,846,2,23,17,2022-06-11 11:00:00
9279,1064,824,207,20,16,2022-06-11 11:00:00
9280,1064,821,49,77,15,2022-06-11 11:00:00
9281,1064,853,49,24,14,2022-06-11 11:00:00
9282,1064,816,0,3,12,2022-06-11 11:00:00
9283,1064,844,0,4,11,2022-06-11 11:00:00
9284,1064,838,210,31,13,2022-06-11 11:00:00
9285,1064,19,115,5,9,2022-06-11 11:00:00
9286,1064,842,5,16,1,2022-06-11 11:00:00
9287,1064,814,8,11,2,2022-06-11 11:00:00
9288,1064,829,8,1,3,2022-06-11 11:00:00
9289,1064,831,5,55,4,2022-06-11 11:00:00
9290,1064,3,210,14,10,2022-06-11 11:00:00
9291,1064,452,209,10,6,2022-06-11 11:00:00
9292,1064,0,129,44,7,2022-06-11 11:00:00
9293,1064,850,209,22,8,2022-06-11 11:00:00
9294,1064,845,129,63,5,2022-06-11 11:00:00
9295,1065,821,49,77,11,2022-06-18 18:00:00
9296,1065,847,2,6,19,2022-06-18 18:00:00
9297,1065,839,115,18,18,2022-06-18 18:00:00
9298,1065,19,115,5,17,2022-06-18 18:00:00
9299,1065,452,209,10,16,2022-06-18 18:00:00
9300,1065,842,5,16,15,2022-06-18 18:00:00
9301,1065,844,0,4,14,2022-06-18 18:00:00
9302,1065,814,8,11,13,2022-06-18 18:00:00
9303,1065,846,2,23,12,2022-06-18 18:00:00
9304,1065,850,209,22,20,2022-06-18 18:00:00
9305,1065,853,49,24,10,2022-06-18 18:00:00
9306,1065,845,129,63,8,2022-06-18 18:00:00
9307,1065,829,8,1,1,2022-06-18 18:00:00
9308,1065,3,210,14,2,2022-06-18 18:00:00
9309,1065,831,5,55,3,2022-06-18 18:00:00
9310,1065,816,0,3,9,2022-06-18 18:00:00
9311,1065,824,207,20,5,2022-06-18 18:00:00
9312,1065,852,207,47,6,2022-06-18 18:00:00
9313,1065,838,210,31,7,2022-06-18 18:00:00
9314,1065,0,129,44,4,2022-06-18 18:00:00
9315,1066,839,115,18,20,2022-07-02 14:00:00
9316,1066,452,209,10,11,2022-07-02 14:00:00
9317,1066,19,115,5,18,2022-07-02 14:00:00
9318,1066,824,207,20,17,2022-07-02 14:00:00
9319,1066,846,2,23,16,2022-07-02 14:00:00
9320,1066,838,210,31,15,2022-07-02 14:00:00
9321,1066,816,0,3,14,2022-07-02 14:00:00
9322,1066,850,209,22,13,2022-07-02 14:00:00
9323,1066,821,49,77,12,2022-07-02 14:00:00
9324,1066,852,207,47,19,2022-07-02 14:00:00
9325,1066,847,2,6,10,2022-07-02 14:00:00
9326,1066,845,129,63,8,2022-07-02 14:00:00
9327,1066,3,210,14,7,2022-07-02 14:00:00
9328,1066,844,0,4,6,2022-07-02 14:00:00
9329,1066,0,129,44,5,2022-07-02 14:00:00
9330,1066,814,8,11,4,2022-07-02 14:00:00
9331,1066,842,5,16,3,2022-07-02 14:00:00
9332,1066,829,8,1,2,2022-07-02 14:00:00
9333,1066,831,5,55,1,2022-07-02 14:00:00
9334,1066,853,49,24,9,2022-07-02 14:00:00
9335,1067,814,8,11,13,2022-07-09 13:00:00
9336,1067,850,209,22,14,2022-07-09 13:00:00
9337,1067,844,0,4,15,2022-07-09 13:00:00
9338,1067,821,49,77,12,2022-07-09 13:00:00
9339,1067,839,115,18,17,2022-07-09 13:00:00
9340,1067,853,49,24,18,2022-07-09 13:00:00
9341,1067,847,2,6,19,2022-07-09 13:00:00
9342,1067,816,0,3,16,2022-07-09 13:00:00
9343,1067,846,2,23,11,2022-07-09 13:00:00
9344,1067,19,115,5,20,2022-07-09 13:00:00
9345,1067,0,129,44,9,2022-07-09 13:00:00
9346,1067,829,8,1,1,2022-07-09 13:00:00
9347,1067,842,5,16,2,2022-07-09 13:00:00
9348,1067,831,5,55,3,2022-07-09 13:00:00
9349,1067,845,129,63,4,2022-07-09 13:00:00
9350,1067,452,209,10,10,2022-07-09 13:00:00
9351,1067,824,207,20,6,2022-07-09 13:00:00
9352,1067,852,207,47,7,2022-07-09 13:00:00
9353,1067,3,210,14,8,2022-07-09 13:00:00
9354,1067,838,210,31,5,2022-07-09 13:00:00
9355,1068,847,2,6,20,2022-07-23 13:00:00
9356,1068,852,207,47,19,2022-07-23 13:00:00
9357,1068,853,49,24,18,2022-07-23 13:00:00
9358,1068,839,115,18,17,2022-07-23 13:00:00
9359,1068,452,209,10,16,2022-07-23 13:00:00
9360,1068,846,2,23,15,2022-07-23 13:00:00
9361,1068,19,115,5,14,2022-07-23 13:00:00
9362,1068,838,210,31,12,2022-07-23 13:00:00
9363,1068,816,0,3,11,2022-07-23 13:00:00
9364,1068,821,49,77,13,2022-07-23 13:00:00
9365,1068,831,5,55,9,2022-07-23 13:00:00
9366,1068,824,207,20,10,2022-07-23 13:00:00
9367,1068,829,8,1,2,2022-07-23 13:00:00
9368,1068,814,8,11,3,2022-07-23 13:00:00
9369,1068,0,129,44,4,2022-07-23 13:00:00
9370,1068,842,5,16,1,2022-07-23 13:00:00
9371,1068,845,129,63,6,2022-07-23 13:00:00
9372,1068,3,210,14,7,2022-07-23 13:00:00
9373,1068,850,209,22,8,2022-07-23 13:00:00
9374,1068,844,0,4,5,2022-07-23 13:00:00
9375,1069,853,49,24,12,2022-07-30 13:00:00
9376,1069,452,209,10,19,2022-07-30 13:00:00
9377,1069,19,115,5,18,2022-07-30 13:00:00
9378,1069,846,2,23,17,2022-07-30 13:00:00
9379,1069,850,209,22,16,2022-07-30 13:00:00
9380,1069,852,207,47,15,2022-07-30 13:00:00
9381,1069,839,115,18,14,2022-07-30 13:00:00
9382,1069,847,2,6,20,2022-07-30 13:00:00
9383,1069,814,8,11,11,2022-07-30 13:00:00
9384,1069,824,207,20,13,2022-07-30 13:00:00
9385,1069,816,0,3,9,2022-07-30 13:00:00
9386,1069,845,129,63,1,2022-07-30 13:00:00
9387,1069,831,5,55,2,2022-07-30 13:00:00
9388,1069,842,5,16,3,2022-07-30 13:00:00
9389,1069,844,0,4,4,2022-07-30 13:00:00
9390,1069,829,8,1,10,2022-07-30 13:00:00
9391,1069,3,210,14,6,2022-07-30 13:00:00
9392,1069,0,129,44,7,2022-07-30 13:00:00
9393,1069,821,49,77,8,2022-07-30 13:00:00
9394,1069,838,210,31,5,2022-07-30 13:00:00
9395,1070,821,49,77,20,2022-08-27 13:00:00
9396,1070,850,209,22,19,2022-08-27 13:00:00
9397,1070,824,207,20,18,2022-08-27 13:00:00
9398,1070,847,2,6,17,2022-08-27 13:00:00
9399,1070,19,115,5,16,2022-08-27 13:00:00
9400,1070,852,207,47,15,2022-08-27 13:00:00
9401,1070,839,115,18,14,2022-08-27 13:00:00
9402,1070,452,209,10,12,2022-08-27 13:00:00
9403,1070,816,0,3,11,2022-08-27 13:00:00
9404,1070,853,49,24,13,2022-08-27 13:00:00
9405,1070,846,2,23,9,2022-08-27 13:00:00
9406,1070,829,8,1,1,2022-08-27 13:00:00
9407,1070,831,5,55,2,2022-08-27 13:00:00
9408,1070,814,8,11,3,2022-08-27 13:00:00
9409,1070,842,5,16,4,2022-08-27 13:00:00
9410,1070,844,0,4,10,2022-08-27 13:00:00
9411,1070,3,210,14,6,2022-08-27 13:00:00
9412,1070,0,129,44,7,2022-08-27 13:00:00
9413,1070,845,129,63,8,2022-08-27 13:00:00
9414,1070,838,210,31,5,2022-08-27 13:00:00
9415,1071,452,209,10,11,2022-09-03 13:00:00
9416,1071,19,115,5,19,2022-09-03 13:00:00
9417,1071,824,207,20,18,2022-09-03 13:00:00
9418,1071,816,0,3,17,2022-09-03 13:00:00
9419,1071,821,49,77,16,2022-09-03 13:00:00
9420,1071,846,2,23,15,2022-09-03 13:00:00
9421,1071,853,49,24,14,2022-09-03 13:00:00
9422,1071,3,210,14,13,2022-09-03 13:00:00
9423,1071,838,210,31,12,2022-09-03 13:00:00
9424,1071,847,2,6,20,2022-09-03 13:00:00
9425,1071,839,115,18,10,2022-09-03 13:00:00
9426,1071,852,207,47,8,2022-09-03 13:00:00
9427,1071,829,8,1,1,2022-09-03 13:00:00
9428,1071,842,5,16,2,2022-09-03 13:00:00
9429,1071,831,5,55,3,2022-09-03 13:00:00
9430,1071,850,209,22,9,2022-09-03 13:00:00
9431,1071,814,8,11,5,2022-09-03 13:00:00
9432,1071,845,129,63,6,2022-09-03 13:00:00
9433,1071,844,0,4,7,2022-09-03 13:00:00
9434,1071,0,129,44,4,2022-09-03 13:00:00
9435,1072,852,207,47,20,2022-09-10 13:00:00
9436,1072,824,207,20,19,2022-09-10 13:00:00
9437,1072,839,115,18,18,2022-09-10 13:00:00
9438,1072,19,115,5,17,2022-09-10 13:00:00
9439,1072,847,2,6,16,2022-09-10 13:00:00
9440,1072,850,209,22,15,2022-09-10 13:00:00
9441,1072,853,49,24,14,2022-09-10 13:00:00
9442,1072,821,49,77,12,2022-09-10 13:00:00
9443,1072,3,210,14,10,2022-09-10 13:00:00
9444,1072,854,2,45,13,2022-09-10 13:00:00
9445,1072,838,210,31,11,2022-09-10 13:00:00
9446,1072,816,0,3,8,2022-09-10 13:00:00
9447,1072,844,0,4,7,2022-09-10 13:00:00
9448,1072,845,129,63,6,2022-09-10 13:00:00
9449,1072,0,129,44,5,2022-09-10 13:00:00
9450,1072,814,8,11,4,2022-09-10 13:00:00
9451,1072,831,5,55,3,2022-09-10 13:00:00
9452,1072,829,8,1,2,2022-09-10 13:00:00
9453,1072,842,5,16,1,2022-09-10 13:00:00
9454,1072,452,209,10,9,2022-09-10 13:00:00
9455,1073,839,115,18,12,2022-10-01 12:00:00
9456,1073,852,207,47,13,2022-10-01 12:00:00
9457,1073,19,115,5,14,2022-10-01 12:00:00
9458,1073,853,49,24,15,2022-10-01 12:00:00
9459,1073,845,129,63,11,2022-10-01 12:00:00
9460,1073,816,0,3,17,2022-10-01 12:00:00
9461,1073,838,210,31,18,2022-10-01 12:00:00
9462,1073,846,2,23,19,2022-10-01 12:00:00
9463,1073,821,49,77,16,2022-10-01 12:00:00
9464,1073,847,2,6,20,2022-10-01 12:00:00
9465,1073,850,209,22,10,2022-10-01 12:00:00
9466,1073,829,8,1,8,2022-10-01 12:00:00
9467,1073,842,5,16,1,2022-10-01 12:00:00
9468,1073,814,8,11,2,2022-10-01 12:00:00
9469,1073,0,129,44,3,2022-10-01 12:00:00
9470,1073,824,207,20,9,2022-10-01 12:00:00
9471,1073,3,210,14,5,2022-10-01 12:00:00
9472,1073,844,0,4,6,2022-10-01 12:00:00
9473,1073,452,209,10,7,2022-10-01 12:00:00
9474,1073,831,5,55,4,2022-10-01 12:00:00
9475,1074,847,2,6,20,2022-10-08 05:00:00
9476,1074,816,0,3,11,2022-10-08 05:00:00
9477,1074,824,207,20,18,2022-10-08 05:00:00
9478,1074,452,209,10,17,2022-10-08 05:00:00
9479,1074,846,2,23,16,2022-10-08 05:00:00
9480,1074,852,207,47,15,2022-10-08 05:00:00
9481,1074,853,49,24,14,2022-10-08 05:00:00
9482,1074,850,209,22,13,2022-10-08 05:00:00
9483,1074,821,49,77,12,2022-10-08 05:00:00
9484,1074,839,115,18,19,2022-10-08 05:00:00
9485,1074,844,0,4,10,2022-10-08 05:00:00
9486,1074,845,129,63,8,2022-10-08 05:00:00
9487,1074,3,210,14,7,2022-10-08 05:00:00
9488,1074,0,129,44,6,2022-10-08 05:00:00
9489,1074,838,210,31,5,2022-10-08 05:00:00
9490,1074,814,8,11,4,2022-10-08 05:00:00
9491,1074,831,5,55,3,2022-10-08 05:00:00
9492,1074,842,5,16,2,2022-10-08 05:00:00
9493,1074,829,8,1,1,2022-10-08 05:00:00
9494,1074,19,115,5,9,2022-10-08 05:00:00
9495,1075,452,209,10,13,2022-10-22 19:00:00
9496,1075,853,49,24,14,2022-10-22 19:00:00
9497,1075,850,209,22,15,2022-10-22 19:00:00
9498,1075,19,115,5,12,2022-10-22 19:00:00
9499,1075,816,0,3,17,2022-10-22 19:00:00
9500,1075,838,210,31,18,2022-10-22 19:00:00
9501,1075,852,207,47,19,2022-10-22 19:00:00
9502,1075,847,2,6,20,2022-10-22 19:00:00
9503,1075,846,2,23,11,2022-10-22 19:00:00
9504,1075,824,207,20,16,2022-10-22 19:00:00
9505,1075,3,210,14,9,2022-10-22 19:00:00
9506,1075,831,5,55,1,2022-10-22 19:00:00
9507,1075,842,5,16,2,2022-10-22 19:00:00
9508,1075,829,8,1,3,2022-10-22 19:00:00
9509,1075,814,8,11,4,2022-10-22 19:00:00
9510,1075,821,49,77,10,2022-10-22 19:00:00
9511,1075,845,129,63,6,2022-10-22 19:00:00
9512,1075,839,115,18,7,2022-10-22 19:00:00
9513,1075,844,0,4,8,2022-10-22 19:00:00
9514,1075,0,129,44,5,2022-10-22 19:00:00
9515,1076,853,49,24,12,2022-10-29 20:00:00
9516,1076,847,2,6,20,2022-10-29 20:00:00
9517,1076,846,2,23,19,2022-10-29 20:00:00
9518,1076,839,115,18,18,2022-10-29 20:00:00
9519,1076,19,115,5,17,2022-10-29 20:00:00
9520,1076,852,207,47,16,2022-10-29 20:00:00
9521,1076,824,207,20,15,2022-10-29 20:00:00
9522,1076,452,209,10,14,2022-10-29 20:00:00
9523,1076,850,209,22,13,2022-10-29 20:00:00
9524,1076,816,0,3,11,2022-10-29 20:00:00
9525,1076,838,210,31,10,2022-10-29 20:00:00
9526,1076,3,210,14,9,2022-10-29 20:00:00
9527,1076,844,0,4,8,2022-10-29 20:00:00
9528,1076,842,5,16,7,2022-10-29 20:00:00
9529,1076,821,49,77,6,2022-10-29 20:00:00
9530,1076,831,5,55,5,2022-10-29 20:00:00
9531,1076,814,8,11,4,2022-10-29 20:00:00
9532,1076,0,129,44,3,2022-10-29 20:00:00
9533,1076,845,129,63,2,2022-10-29 20:00:00
9534,1076,829,8,1,1,2022-10-29 20:00:00
9535,1077,19,115,5,13,2022-11-12 18:00:00
9536,1077,816,0,3,14,2022-11-12 18:00:00
9537,1077,847,2,6,16,2022-11-12 18:00:00
9538,1077,853,49,24,17,2022-11-12 18:00:00
9539,1077,839,115,18,15,2022-11-12 18:00:00
9540,1077,850,209,22,19,2022-11-12 18:00:00
9541,1077,852,207,47,20,2022-11-12 18:00:00
9542,1077,452,209,10,12,2022-11-12 18:00:00
9543,1077,821,49,77,18,2022-11-12 18:00:00
9544,1077,846,2,23,11,2022-11-12 18:00:00
9545,1077,842,5,16,10,2022-11-12 18:00:00
9546,1077,814,8,11,9,2022-11-12 18:00:00
9547,1077,829,8,1,2,2022-11-12 18:00:00
9548,1077,845,129,63,3,2022-11-12 18:00:00
9549,1077,844,0,4,4,2022-11-12 18:00:00
9550,1077,824,207,20,1,2022-11-12 18:00:00
9551,1077,838,210,31,6,2022-11-12 18:00:00
9552,1077,3,210,14,7,2022-11-12 18:00:00
9553,1077,0,129,44,8,2022-11-12 18:00:00
9554,1077,831,5,55,5,2022-11-12 18:00:00
9555,1078,852,207,47,13,2022-11-19 13:00:00
9556,1078,847,2,6,20,2022-11-19 13:00:00
9557,1078,846,2,23,19,2022-11-19 13:00:00
9558,1078,821,49,77,18,2022-11-19 13:00:00
9559,1078,452,209,10,17,2022-11-19 13:00:00
9560,1078,824,207,20,16,2022-11-19 13:00:00
9561,1078,853,49,24,15,2022-11-19 13:00:00
9562,1078,839,115,18,14,2022-11-19 13:00:00
9563,1078,850,209,22,12,2022-11-19 13:00:00
9564,1078,3,210,14,11,2022-11-19 13:00:00
9565,1078,829,8,1,1,2022-11-19 13:00:00
9566,1078,19,115,5,9,2022-11-19 13:00:00
9567,1078,838,210,31,8,2022-11-19 13:00:00
9568,1078,844,0,4,7,2022-11-19 13:00:00
9569,1078,845,129,63,6,2022-11-19 13:00:00
9570,1078,0,129,44,5,2022-11-19 13:00:00
9571,1078,831,5,55,4,2022-11-19 13:00:00
9572,1078,842,5,16,3,2022-11-19 13:00:00
9573,1078,814,8,11,2,2022-11-19 13:00:00
9574,1078,816,0,3,10,2022-11-19 13:00:00
9575,1079,853,49,24,13,2023-03-04 15:00:00
9576,1079,850,209,22,14,2023-03-04 15:00:00
9577,1079,846,2,23,15,2023-03-04 15:00:00
9578,1079,856,2,2,16,2023-03-04 15:00:00
9579,1079,821,49,77,12,2023-03-04 15:00:00
9580,1079,855,0,81,18,2023-03-04 15:00:00
